Date,Product_Name,Brand,Category_Type,Price_INR,Marketing_Spend_INR,Event_Type,Units_Sold
2024-10-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,7700.0,National Sale,375
2024-10-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,5724.0,National Sale,366
2024-10-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1814.0,Normal Day,153
2024-10-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1855.0,Normal Day,170
2024-10-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2575.0,Normal Day,191
2024-10-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3141.0,Normal Day,153
2024-10-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3826.0,Normal Day,144
2024-10-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4567.0,Normal Day,140
2024-10-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3726.0,Normal Day,143
2024-10-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4595.0,Normal Day,142
2024-10-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2039.0,Normal Day,177
2024-10-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1568.0,Normal Day,194
2024-10-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2876.0,Normal Day,147
2024-10-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2520.0,Normal Day,148
2024-10-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4542.0,Normal Day,134
2024-10-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2749.0,Normal Day,151
2024-10-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4902.0,Normal Day,154
2024-10-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4417.0,Normal Day,162
2024-10-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1012.0,Normal Day,186
2024-10-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1818.0,Normal Day,138
2024-10-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2086.0,Normal Day,144
2024-10-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3408.0,Normal Day,155
2024-10-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4791.0,Normal Day,139
2024-10-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1296.0,Normal Day,154
2024-10-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4987.0,Normal Day,176
2024-10-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3242.0,Normal Day,194
2024-10-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3845.0,Normal Day,154
2024-10-29,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,3346.0,Diwali,214
2024-10-30,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,2696.0,Diwali,210
2024-10-31,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,9120.0,Diwali,233
2024-11-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,8438.0,Diwali,221
2024-11-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2725.0,Wedding Season,189
2024-11-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4860.0,Wedding Season,216
2024-11-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2758.0,Wedding Season,153
2024-11-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3118.0,Wedding Season,183
2024-11-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1189.0,Wedding Season,185
2024-11-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4143.0,Wedding Season,193
2024-11-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1758.0,Wedding Season,159
2024-11-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3584.0,Wedding Season,193
2024-11-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1593.0,Wedding Season,226
2024-11-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2750.0,Wedding Season,180
2024-11-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3948.0,Wedding Season,184
2024-11-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3964.0,Wedding Season,181
2024-11-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1204.0,Wedding Season,174
2024-11-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3324.0,Wedding Season,170
2024-11-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2030.0,Wedding Season,208
2024-11-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4731.0,Wedding Season,230
2024-11-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1927.0,Wedding Season,152
2024-11-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1821.0,Wedding Season,183
2024-11-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4794.0,Wedding Season,184
2024-11-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1222.0,Wedding Season,165
2024-11-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2693.0,Wedding Season,164
2024-11-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1687.0,Wedding Season,180
2024-11-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3134.0,Wedding Season,199
2024-11-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3794.0,Wedding Season,189
2024-11-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1815.0,Wedding Season,183
2024-11-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4109.0,Wedding Season,180
2024-11-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2964.0,Wedding Season,165
2024-11-29,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1128.0,Wedding Season,166
2024-11-30,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4838.0,Wedding Season,219
2024-12-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2525.0,Wedding Season,213
2024-12-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2112.0,Wedding Season,181
2024-12-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3629.0,Wedding Season,155
2024-12-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1117.0,Wedding Season,176
2024-12-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3005.0,Wedding Season,165
2024-12-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2271.0,Wedding Season,199
2024-12-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3842.0,Wedding Season,208
2024-12-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1168.0,Wedding Season,220
2024-12-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1723.0,Wedding Season,166
2024-12-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3201.0,Wedding Season,166
2024-12-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3256.0,Wedding Season,173
2024-12-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3464.0,Wedding Season,160
2024-12-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2381.0,Wedding Season,178
2024-12-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3686.0,Wedding Season,196
2024-12-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1683.0,Wedding Season,210
2024-12-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1559.0,Wedding Season,162
2024-12-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1074.0,Wedding Season,172
2024-12-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1185.0,Wedding Season,172
2024-12-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4606.0,Wedding Season,173
2024-12-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4816.0,Wedding Season,185
2024-12-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3599.0,Wedding Season,190
2024-12-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1991.0,Wedding Season,227
2024-12-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2756.0,Wedding Season,178
2024-12-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3993.0,Wedding Season,175
2024-12-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3246.0,Wedding Season,147
2024-12-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4119.0,Wedding Season,168
2024-12-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2326.0,Wedding Season,181
2024-12-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3752.0,Wedding Season,202
2024-12-29,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2741.0,Wedding Season,216
2024-12-30,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4676.0,Wedding Season,178
2024-12-31,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1470.0,Wedding Season,158
2025-01-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4733.0,Wedding Season,190
2025-01-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3728.0,Wedding Season,180
2025-01-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2049.0,Wedding Season,159
2025-01-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3914.0,Wedding Season,191
2025-01-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2437.0,Wedding Season,212
2025-01-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3323.0,Wedding Season,172
2025-01-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4833.0,Wedding Season,165
2025-01-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4521.0,Wedding Season,190
2025-01-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3760.0,Wedding Season,174
2025-01-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3391.0,Wedding Season,174
2025-01-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1572.0,Wedding Season,203
2025-01-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1413.0,Wedding Season,215
2025-01-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1676.0,Wedding Season,172
2025-01-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2936.0,Wedding Season,182
2025-01-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4151.0,Wedding Season,167
2025-01-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4426.0,Wedding Season,156
2025-01-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4426.0,Wedding Season,176
2025-01-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1549.0,Wedding Season,197
2025-01-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4582.0,Wedding Season,209
2025-01-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3625.0,Wedding Season,173
2025-01-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4943.0,Wedding Season,193
2025-01-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2002.0,Wedding Season,180
2025-01-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3720.0,Wedding Season,166
2025-01-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,6876.0,National Sale,360
2025-01-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,5770.0,National Sale,438
2025-01-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,323,3084.0,National Sale,467
2025-01-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1422.0,Wedding Season,165
2025-01-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3008.0,Wedding Season,189
2025-01-29,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2405.0,Wedding Season,188
2025-01-30,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3874.0,Wedding Season,181
2025-01-31,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3840.0,Wedding Season,178
2025-02-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4239.0,Wedding Season,203
2025-02-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1931.0,Wedding Season,245
2025-02-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3679.0,Wedding Season,158
2025-02-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1052.0,Wedding Season,184
2025-02-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2286.0,Wedding Season,172
2025-02-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4253.0,Wedding Season,161
2025-02-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1728.0,Wedding Season,175
2025-02-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1671.0,Wedding Season,204
2025-02-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4028.0,Wedding Season,213
2025-02-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1454.0,Wedding Season,184
2025-02-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1203.0,Wedding Season,163
2025-02-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4983.0,Wedding Season,183
2025-02-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2378.0,Wedding Season,160
2025-02-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1413.0,Wedding Season,194
2025-02-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1511.0,Wedding Season,198
2025-02-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4754.0,Wedding Season,213
2025-02-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4422.0,Wedding Season,196
2025-02-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3534.0,Wedding Season,156
2025-02-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2858.0,Wedding Season,170
2025-02-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4126.0,Wedding Season,163
2025-02-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1939.0,Wedding Season,174
2025-02-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3421.0,Wedding Season,204
2025-02-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1556.0,Wedding Season,209
2025-02-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1780.0,Wedding Season,158
2025-02-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2128.0,Wedding Season,181
2025-02-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4561.0,Wedding Season,168
2025-02-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4761.0,Wedding Season,165
2025-02-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1018.0,Wedding Season,172
2025-03-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1536.0,Normal Day,191
2025-03-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3732.0,Normal Day,216
2025-03-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3391.0,Normal Day,157
2025-03-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3511.0,Normal Day,154
2025-03-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1100.0,Normal Day,150
2025-03-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3395.0,Normal Day,189
2025-03-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1041.0,Normal Day,156
2025-03-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2835.0,Normal Day,173
2025-03-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4674.0,Normal Day,206
2025-03-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2559.0,Normal Day,184
2025-03-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3284.0,Normal Day,170
2025-03-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1072.0,Normal Day,173
2025-03-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1145.0,Normal Day,177
2025-03-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2946.0,Normal Day,161
2025-03-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2144.0,Normal Day,194
2025-03-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2828.0,Normal Day,212
2025-03-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4952.0,Normal Day,183
2025-03-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1949.0,Normal Day,168
2025-03-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4225.0,Normal Day,144
2025-03-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3615.0,Normal Day,163
2025-03-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3903.0,Normal Day,166
2025-03-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2453.0,Normal Day,185
2025-03-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1978.0,Normal Day,204
2025-03-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3815.0,Normal Day,152
2025-03-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2935.0,Holi,209
2025-03-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4311.0,Normal Day,176
2025-03-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4113.0,Normal Day,167
2025-03-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4569.0,Normal Day,175
2025-03-29,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1175.0,Normal Day,212
2025-03-30,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3001.0,Normal Day,196
2025-03-31,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3852.0,Normal Day,166
2025-04-01,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2818.0,Normal Day,180
2025-04-02,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3895.0,Normal Day,178
2025-04-03,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3751.0,Normal Day,153
2025-04-04,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3080.0,Normal Day,158
2025-04-05,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2201.0,Normal Day,209
2025-04-06,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4062.0,Normal Day,189
2025-04-07,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2800.0,Normal Day,172
2025-04-08,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2761.0,Normal Day,177
2025-04-09,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3425.0,Normal Day,161
2025-04-10,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1380.0,Normal Day,162
2025-04-11,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2414.0,Normal Day,163
2025-04-12,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2317.0,Normal Day,185
2025-04-13,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2156.0,Normal Day,201
2025-04-14,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4139.0,Normal Day,157
2025-04-15,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1050.0,Normal Day,167
2025-04-16,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1149.0,Normal Day,167
2025-04-17,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2132.0,Normal Day,170
2025-04-18,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3475.0,Normal Day,157
2025-04-19,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,1603.0,Normal Day,195
2025-04-20,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,2131.0,Normal Day,214
2025-04-21,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3931.0,Normal Day,173
2025-04-22,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4264.0,Normal Day,162
2025-04-23,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3045.0,Normal Day,125
2025-04-24,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4864.0,Normal Day,193
2025-04-25,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3039.0,Normal Day,163
2025-04-26,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4601.0,Normal Day,174
2025-04-27,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,3761.0,Normal Day,210
2025-04-28,Clinic Plus Strong & Long (650ml),Clinic Plus,General,380,4825.0,Normal Day,169
